# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference populations and intensities from the OH population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
# (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# pi: parity of upper state (e or f)
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
# for branch and band corrections and noll+20 for Lambda doublets)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aijc, and gi)
# 
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020
# 
lam ID vi Fi Ni pi Ei Aij Aijc gi y I
0.524311 OHXX60RQ2106f 6 2 6 f 19616.256 1.0961848691124782e-05 4.542e-07 24 -1.81 1.783e-06
0.524338 OHXX92QQ1105e 9 1 5 e 26547.933 1.570658903335591e-06 0.0001841 24 -0.776 0.002033
0.524341 OHXX60RQ2106e 6 2 6 e 19616.375 1.0961848691124782e-05 4.542e-07 24 -1.811 1.782e-06
0.524421 OHXX81QQ2216e 8 2 16 e 27381.697 2.8896590212445014e-05 6.467e-08 64 -6.903 4.158e-09
0.524515 OHXX81QQ1116f 8 1 16 f 27349.46 7.85886448647007e-06 1.204e-07 68 -6.832 8.829e-09
0.524607 OHXX92RQ2110f 9 2 10 f 27560.487 5.285483495697792e-06 6.815e-08 40 -5.044 1.758e-08
0.524624 OHXX70QR1222e 7 1 22 e 28005.694 2.764900921388785e-06 3.132e-07 92 -8.336 6.911e-09
0.524671 OHXX92RQ2110e 9 2 10 e 27561.545 5.285483495697792e-06 6.815e-08 40 -5.052 1.744e-08
0.524707 OHXX81QQ2216f 8 2 16 f 27377.891 2.8896590212445014e-05 6.467e-08 64 -6.874 4.28e-09
0.524949 OHXX81QQ1116e 8 1 16 e 27343.753 3.3341428402731816e-06 5.108e-08 68 -6.789 3.912e-09
0.52505 OHXX92QR1204f 9 1 4 f 26423.486 0.0015865731041018543 3.909e-06 20 0.078 8.451e-05
0.525054 OHXX92QR1204e 9 1 4 e 26423.151 0.0015865731041018543 3.909e-06 20 0.08 8.472e-05
0.525088 OHXX60QP2102e 6 2 2 e 19128.15 1.9312685428062467e-05 2.032e-05 8 1.392 0.000654
0.525088 OHXX60QP2102f 6 2 2 f 19128.34 1.9312685428062467e-05 2.032e-05 8 1.391 0.000653
0.525112 OHXX60RQ2107f 6 2 7 f 19811.038 0.00022382540237394997 2.581e-07 28 -2.49 5.992e-07
0.525133 OHXX92PP2203e 9 2 3 e 26420.299 0.007019296694453707 0.00835 12 0.101 0.1108
0.525134 OHXX92PP2203f 9 2 3 f 26420.445 0.007019296694453707 0.00835 12 0.099 0.1107
0.525151 OHXX60RQ2107e 6 2 7 e 19811.399 0.00022382540237394997 2.581e-07 28 -2.493 5.976e-07
0.525309 OHXX81QR1216f 8 1 16 f 27349.46 2.7384545914008017e-05 9.49e-07 68 -6.832 6.96e-08
0.525409 OHXX60SR2115e 6 2 15 e 22344.76 0.008158836521394862 1.288e-07 60 -3.647 2.013e-07
0.525465 OHXX92PQ1201f 9 1 1 f 26185.811 1.7121690798037126e-06 0.00013 8 1.804 0.006315
0.525472 OHXX92PQ1201e 9 1 1 e 26185.791 1.7121690798037126e-06 0.00013 8 1.804 0.006316
0.525532 OHXX60RR1104f 6 1 4 f 19230.732 0.0004546954617866448 0.0003838 20 0.639 0.01455
0.525533 OHXX60RR1104e 6 1 4 e 19230.238 0.0004546954617866448 0.0003838 20 0.643 0.0146
0.525534 OHXX81PP2213f 8 2 13 f 26293.076 0.00024922430524485493 0.002336 52 -4.343 0.001579
0.525573 OHXX60RR1103f 6 1 3 f 19110.785 0.0008866887208167872 0.0003954 16 1.521 0.02895
0.525575 OHXX60RR1103e 6 1 3 e 19110.514 0.0008866887208167872 0.0003954 16 1.523 0.02901
0.525578 OHXX70PP2219f 7 2 19 f 26510.452 3.6668233705992306e-06 0.001177 76 -5.251 0.0004687
0.525603 OHXX81PP2213e 8 2 13 e 26295.458 0.00018051691972358495 0.001692 52 -4.361 0.001124
0.525648 OHXX81QR1216e 8 1 16 e 27343.753 3.090500387134098e-05 1.071e-06 68 -6.789 8.202e-08
0.525649 OHXX60RR2204e 6 2 4 e 19312.863 1.689134859616795e-05 0.0004203 16 0.051 0.007078
0.525652 OHXX60RR2204f 6 2 4 f 19313.036 1.689134859616795e-05 0.0004203 16 0.05 0.007069
0.525655 OHXX92QQ2206e 9 2 6 e 26765.635 7.603578829532873e-05 3.91e-05 24 -2.094 0.0001156
0.525664 OHXX92QQ2206f 9 2 6 f 26765.54 7.603578829532873e-05 3.91e-05 24 -2.093 0.0001157
0.525707 OHXX60RR1105e 6 1 5 e 19377.109 0.0025665383095212725 0.0003475 24 -0.394 0.005625
0.525708 OHXX60RR1105f 6 1 5 f 19377.893 0.0025665383095212725 0.0003475 24 -0.4 0.005592
0.525709 OHXX70PP1119e 7 1 19 e 26480.925 3.0093714227004204e-05 0.001169 80 -5.224 0.0005037
0.525715 OHXX70PP2219e 7 2 19 e 26516.414 2.155855371669216e-06 0.000692 76 -5.296 0.0002635
0.525724 OHXX60SR2115f 6 2 15 f 22340.715 0.008893638568352784 1.404e-07 60 -3.617 2.264e-07
0.525742 OHXX60RR2205e 6 2 5 e 19450.029 0.0001010147140597532 0.0003714 20 -0.875 0.003096
0.525745 OHXX60RR2205f 6 2 5 f 19450.09 0.0001010147140597532 0.0003714 20 -0.876 0.003094
0.525747 OHXX92PP1103e 9 1 3 e 26321.237 0.005737065627714988 0.007762 16 0.81 0.2792
0.525758 OHXX81PP1113e 8 1 13 e 26253.427 1.1022098794974269e-05 0.00232 56 -4.293 0.001775
0.525762 OHXX92PP1103f 9 1 3 f 26321.418 0.005737065627714988 0.007762 16 0.809 0.2789
0.525772 OHXX81OP1210f 8 1 10 f 25361.003 8.106939720949014e-06 8.081e-06 44 -3.311 1.298e-05
0.52582 OHXX60RR2203e 6 2 3 e 19205.396 0.007857820492220077 0.0004539 12 0.824 0.01242
0.525822 OHXX60RR1102f 6 1 2 f 19017.915 2.126656900427741e-05 0.000336 12 2.212 0.03684
0.525822 OHXX60RR2203f 6 2 3 f 19205.611 0.007857820492220077 0.0004539 12 0.822 0.0124
0.525823 OHXX60RR1102e 6 1 2 e 19017.796 2.126656900427741e-05 0.000336 12 2.213 0.03688
0.525826 OHXX92SR2115e 9 2 15 e 29049.664 2.0023219266348863e-06 9.241e-07 60 -11.433 6.007e-10
0.525832 OHXX92RR2210f 9 2 10 f 27560.487 5.361754529704067e-06 0.0006525 40 -5.044 0.0001683
0.525842 OHXX92RR2210e 9 2 10 e 27561.545 5.361754529704067e-06 0.0006525 40 -5.052 0.000167
0.525868 OHXX81PP1113f 8 1 13 f 26257.45 7.986270721703338e-06 0.001681 56 -4.324 0.001247
0.525899 OHXX70PP1119f 7 1 19 f 26489.357 1.7698399085599138e-05 0.0006875 80 -5.288 0.0002779
0.525926 OHXX92QQ1106f 9 1 6 f 26696.334 3.950153597031553e-06 0.0001263 28 -1.707 0.0006416
0.525934 OHXX81OP1210e 8 1 10 e 25358.507 1.0082260140519441e-05 1.005e-05 44 -3.292 1.645e-05
0.525973 OHXX92RR1110e 9 1 10 e 27510.955 2.9024907325309783e-06 0.0006277 44 -4.83 0.0002206
0.525991 OHXX92QQ1106e 9 1 6 e 26695.547 3.221423756882421e-06 0.000103 28 -1.701 0.0005263
0.526007 OHXX92RR1110f 9 1 10 f 27513.123 2.9024907325309783e-06 0.0006277 44 -4.846 0.000217
0.526089 OHXX60RR2206e 6 2 6 e 19616.375 0.001860525108315538 0.0003184 24 -1.811 0.001249
0.526091 OHXX92SR2115f 9 2 15 f 29046.716 2.1841148166301975e-06 1.008e-06 60 -11.411 6.698e-10
0.526093 OHXX60RR2206f 6 2 6 f 19616.256 0.001860525108315538 0.0003184 24 -1.81 0.00125
0.526104 OHXX92QP2107e 9 2 7 e 26929.608 9.981258761286205e-05 0.0001033 28 -2.863 0.0001651
0.526106 OHXX60RR1106e 6 1 6 e 19551.168 0.001422496416360745 0.0003021 28 -1.477 0.001932
0.526109 OHXX60RR1106f 6 1 6 f 19552.304 0.001422496416360745 0.0003021 28 -1.485 0.001916
0.526116 OHXX60RQ2108f 6 2 8 f 20033.954 5.570340091978205e-05 1.412e-07 32 -2.812 2.715e-07
0.526146 OHXX92QR1205f 9 1 5 f 26548.471 1.941070467770767e-05 1.203e-06 24 -0.78 1.323e-05
0.52616 OHXX92QR1205e 9 1 5 e 26547.933 1.941070467770767e-05 1.203e-06 24 -0.776 1.329e-05
0.526164 OHXX60RQ2108e 6 2 8 e 20034.617 5.570340091978205e-05 1.412e-07 32 -2.817 2.701e-07
0.52617 OHXX92QP2107f 9 2 7 f 26929.334 0.00011179396308623562 0.0001157 28 -2.861 0.0001854
0.52622 OHXX60QP2103e 6 2 3 e 19205.396 2.0793903818194158e-05 1.81e-05 12 0.824 0.0004952
0.526226 OHXX60QP2103f 6 2 3 f 19205.611 2.0793903818194158e-05 1.81e-05 12 0.822 0.0004944
0.526263 OHXX60RR2202f 6 2 2 f 19128.34 0.0021878088034899264 0.0004322 8 1.391 0.01389
0.526264 OHXX60RR2202e 6 2 2 e 19128.15 0.0021878088034899264 0.0004322 8 1.392 0.01391
0.526395 OHXX70PQ1219e 7 1 19 e 26480.925 0.009187377463691939 4.215e-09 80 -5.224 1.816e-09
0.526463 OHXX70PQ1219f 7 1 19 f 26489.357 0.026330609670557205 1.208e-08 80 -5.288 4.885e-09
0.52648 OHXX92PQ1202f 9 1 2 f 26242.227 0.0005984431647509809 0.0001052 12 1.387 0.005055
0.52649 OHXX92PQ1202e 9 1 2 e 26242.149 0.0005984431647509809 0.0001052 12 1.388 0.005058
0.5265 OHXX81RR2220f 8 2 20 f 29101.179 0.00215275108083633 0.0004832 80 -11.64 3.407e-07
0.526597 OHXX81RR2220e 8 2 20 e 29107.025 0.0016617883964237402 0.000373 80 -11.684 2.516e-07
0.526631 OHXX81PQ1213e 8 1 13 e 26253.427 0.03572333237394455 1.406e-07 56 -4.293 1.076e-07
0.526655 OHXX81PQ1213f 8 1 13 f 26257.45 0.06923618827809311 2.725e-07 56 -4.324 2.022e-07
0.526659 OHXX70OP1216f 7 1 16 f 25136.445 0.00595479030398461 1.564e-06 68 -4.409 1.294e-06
0.526688 OHXX60RR2207e 6 2 7 e 19811.399 8.303292260515295e-06 0.0002656 28 -2.493 0.0006149
0.52669 OHXX60RR2207f 6 2 7 f 19811.038 8.303292260515295e-06 0.0002656 28 -2.49 0.0006165
0.526735 OHXX60RR1107e 6 1 7 e 19752.356 3.427788423228561e-06 0.0002542 32 -2.332 0.0007899
0.526741 OHXX60RR1107f 6 1 7 f 19753.903 3.427788423228561e-06 0.0002542 32 -2.344 0.0007807
0.526847 OHXX92RQ2111f 9 2 11 f 27815.801 0.038363966443887614 3.119e-08 44 -6.138 2.964e-09
0.526923 OHXX92RQ2111e 9 2 11 e 27817.189 0.038363966443887614 3.119e-08 44 -6.148 2.933e-09
0.527084 OHXX70OP1216e 7 1 16 e 25130.009 0.009126363400672063 2.397e-06 68 -4.36 2.082e-06
0.527195 OHXX92PP2204f 9 2 4 f 26510.648 0.009339559334023211 0.00919 16 -0.526 0.08689
0.527198 OHXX92PP2204e 9 2 4 e 26510.532 0.009339559334023211 0.00919 16 -0.525 0.08697
0.527306 OHXX60SR2116e 6 2 16 e 22775.028 0.029595665622889004 8.644e-08 64 -3.788 1.252e-07
0.527336 OHXX60RQ2109f 6 2 9 f 20284.529 0.056320574438433 7.359e-08 36 -2.953 1.382e-07
0.527392 OHXX60RQ2109e 6 2 9 e 20285.547 0.056320574438433 7.359e-08 36 -2.961 1.372e-07
0.527489 OHXX60QP2104e 6 2 4 e 19312.863 1.1346153577674877e-06 1.607e-05 16 0.051 0.0002707
0.527506 OHXX60QP2104f 6 2 4 f 19313.036 1.1346153577674877e-06 1.607e-05 16 0.05 0.0002703
0.527534 OHXX60RR2208e 6 2 8 e 20034.617 1.0432096293186652e-05 0.0002152 32 -2.817 0.0004116
0.527535 OHXX60RR2208f 6 2 8 f 20033.954 1.0432096293186652e-05 0.0002152 32 -2.812 0.0004137
0.527554 OHXX60QQ2201f 6 2 1 f 19081.709 0.0012115855029957753 0.0005231 4 1.737 0.01188
0.527561 OHXX60QQ2201e 6 2 1 e 19081.598 0.0012115855029957753 0.0005231 4 1.738 0.01189
0.527577 OHXX92QR1206f 9 1 6 f 26696.334 6.722681382199418e-05 3.161e-07 28 -1.707 1.605e-06
0.527586 OHXX92QQ2207e 9 2 7 e 26929.608 0.005936372367747037 2.63e-05 28 -2.863 4.204e-05
0.527599 OHXX60RR1108e 6 1 8 e 19980.528 0.007533610801168574 0.000207 36 -2.757 0.0004729
0.527605 OHXX92QR1206e 9 1 6 e 26695.548 6.722681382199418e-05 3.161e-07 28 -1.701 1.615e-06
0.527609 OHXX92QQ2207f 9 2 7 f 26929.334 0.005936372367747037 2.63e-05 28 -2.861 4.212e-05
0.527609 OHXX60RR1108f 6 1 8 f 19982.539 0.007533610801168574 0.000207 36 -2.773 0.0004657
0.527652 OHXX60QQ1101f 6 1 1 f 18951.891 0.00037084168459978166 0.0009065 8 2.707 0.1086
0.527654 OHXX60QQ1101e 6 1 1 e 18951.859 0.00037084168459978166 0.0009065 8 2.707 0.1086
0.52767 OHXX60SR2116f 6 2 16 f 22770.368 0.03340639859816382 9.757e-08 64 -3.753 1.464e-07
0.527761 OHXX92PP1104e 9 1 4 e 26423.151 0.009728790101486447 0.008893 20 0.08 0.1928
0.527781 OHXX92PP1104f 9 1 4 f 26423.486 0.009633613587505866 0.008806 20 0.078 0.1904
0.527844 OHXX92QQ1107f 9 1 7 f 26866.96 8.141259967905995e-05 7.958e-05 32 -2.595 0.00019
0.527874 OHXX92PQ1203f 9 1 3 f 26321.418 0.0028125534256108363 7.634e-05 16 0.809 0.002743
0.527884 OHXX92PQ1203e 9 1 3 e 26321.237 0.0027900795247774246 7.573e-05 16 0.81 0.002725
0.527933 OHXX92QQ1107e 9 1 7 e 26865.881 6.218989613583884e-05 6.079e-05 32 -2.587 0.0001463
0.527959 OHXX60QQ2202f 6 2 2 f 19128.34 6.43236003244829e-06 9.234e-05 8 1.391 0.002968
0.527972 OHXX60QQ2202e 6 2 2 e 19128.15 6.43236003244829e-06 9.234e-05 8 1.392 0.002973
0.52799 OHXX92RR2211f 9 2 11 f 27815.801 0.00043218452490024524 0.0005136 44 -6.138 4.881e-05
0.528006 OHXX92RR2211e 9 2 11 e 27817.189 0.00043218452490024524 0.0005136 44 -6.148 4.83e-05
0.528049 OHXX92OP1201e 9 1 1 e 26185.791 1.9162236886199543e-06 6.906e-05 8 1.804 0.003354
0.528056 OHXX92OP1201f 9 1 1 f 26185.811 1.9162236886199543e-06 6.906e-05 8 1.804 0.003354
0.528133 OHXX92RR1111e 9 1 11 e 27769.585 2.288930018095539e-05 0.0004958 48 -5.938 6.278e-05
0.528145 OHXX60QQ1102f 6 1 2 f 19017.915 0.0007732513820339107 0.0002956 12 2.212 0.03241
0.528154 OHXX60QQ1102e 6 1 2 e 19017.797 0.0007732513820339107 0.0002956 12 2.213 0.03244
0.528176 OHXX92RR1111f 9 1 11 f 27772.173 2.288930018095539e-05 0.0004958 48 -5.957 6.156e-05
0.528256 OHXX81QP2117e 8 2 17 e 27784.852 0.0052931293909981286 4.536e-06 68 -7.853 1.198e-07
0.528455 OHXX92QP2108e 9 2 8 e 27117.241 0.008861724151961424 9.734e-05 32 -3.506 9.347e-05
0.528545 OHXX92QP2108f 9 2 8 f 27116.744 0.010287392944027541 0.000113 32 -3.503 0.0001089
0.528628 OHXX60RR2209f 6 2 9 f 20284.529 8.289590064118353e-06 0.0001683 36 -2.953 0.0003162
0.52863 OHXX60QQ2203f 6 2 3 f 19205.611 1.0579382545697873e-06 3.597e-05 12 0.822 0.0009823
0.52863 OHXX60RR2209e 6 2 9 e 20285.547 8.289590064118353e-06 0.0001683 36 -2.961 0.0003138
0.528643 OHXX60QQ2203e 6 2 3 e 19205.396 1.0579382545697873e-06 3.597e-05 12 0.824 0.0009839
0.528682 OHXX92SR2116e 9 2 16 e 29407.012 4.0854361117124234e-06 7.017e-07 64 -12.965 1.051e-10
0.528687 OHXX81QP2117f 8 2 17 f 27780.543 0.008395958105871149 7.195e-06 68 -7.821 1.964e-07
0.528704 OHXX60RR1109e 6 1 9 e 20235.46 0.0011084331761742206 0.0001625 40 -2.927 0.0003481
0.528718 OHXX60RR1109f 6 1 9 f 20237.984 0.0011084331761742206 0.0001625 40 -2.946 0.0003415
0.52878 OHXX60RQ2110f 6 2 10 f 20562.283 6.822465480579967e-05 3.588e-08 40 -3.052 6.785e-08
0.528793 OHXX70QP2123e 7 2 23 e 28583.302 0.0014482437889028128 1.107e-06 92 -9.743 5.974e-09
0.528846 OHXX60RQ2110e 6 2 10 e 20563.706 6.822465480579967e-05 3.588e-08 40 -3.063 6.712e-08
0.528853 OHXX60QQ1103f 6 1 3 f 19110.785 1.1339071974539913e-06 0.0001247 16 1.521 0.009126
0.528873 OHXX60QQ1103e 6 1 3 e 19110.514 1.1248141164800218e-06 0.0001237 16 1.523 0.009073
0.52892 OHXX60QP2105e 6 2 5 e 19450.029 1.0671783423544483e-06 1.411e-05 20 -0.875 0.0001176
0.528953 OHXX60QP2105f 6 2 5 f 19450.09 1.0671783423544483e-06 1.411e-05 20 -0.876 0.0001176
0.528987 OHXX92SR2116f 9 2 16 f 29403.635 4.611180562172209e-06 7.92e-07 64 -12.94 1.217e-10
0.529031 OHXX81QQ2217e 8 2 17 e 27784.852 6.7412888877400715e-06 4.559e-08 68 -7.853 1.204e-09
0.529115 OHXX81QQ1117f 8 1 17 f 27754.099 4.6281947738291295e-05 8.222e-08 72 -7.786 2.459e-09
0.529266 OHXX60PP2201e 6 2 1 e 19081.598 2.0883211561168284e-06 0.001233 4 1.738 0.02803
0.52927 OHXX60PP2201f 6 2 1 f 19081.709 2.0883211561168284e-06 0.001233 4 1.737 0.02801
0.529335 OHXX92QR1207f 9 1 7 f 26866.96 4.048071197159605e-06 6.18e-08 32 -2.595 1.475e-07
0.52936 OHXX81QQ2217f 8 2 17 f 27780.543 6.7412888877400715e-06 4.559e-08 68 -7.821 1.244e-09
0.529381 OHXX92QR1207e 9 1 7 e 26865.881 4.048071197159605e-06 6.18e-08 32 -2.587 1.488e-07
0.529388 OHXX92RQ2112f 9 2 12 f 28092.685 2.4189389546603425e-06 1.301e-08 48 -7.324 4.119e-10
0.529439 OHXX70QQ2223e 7 2 23 e 28583.302 2.0271639651761484e-06 1.628e-09 92 -9.743 8.789e-12
0.529452 OHXX70QQ1123f 7 1 23 f 28559.742 4.382878793162375e-06 2.852e-09 96 -9.695 1.685e-11
0.529472 OHXX60SR2117e 6 2 17 e 23228.512 6.471808884837488e-06 5.334e-08 68 -3.936 7.079e-08
0.529476 OHXX92RQ2112e 9 2 12 e 28094.432 2.4189389546603425e-06 1.301e-08 48 -7.337 4.065e-10
0.529547 OHXX92PP2205f 9 2 5 f 26625.826 3.05605254924891e-06 0.01017 20 -1.28 0.05657
0.529554 OHXX92PP2205e 9 2 5 e 26625.791 3.05605254924891e-06 0.01017 20 -1.28 0.05659
0.529556 OHXX60QQ2204f 6 2 4 f 19313.036 3.9758186402157274e-05 1.822e-05 16 0.05 0.0003065
0.529557 OHXX70QP2123f 7 2 23 f 28575.012 0.0028297663192382873 2.163e-06 92 -9.681 1.243e-08
0.529566 OHXX60QQ2204e 6 2 4 e 19312.863 3.9758186402157274e-05 1.822e-05 16 0.051 0.0003069
0.529603 OHXX81QQ1117e 8 1 17 e 27747.818 1.8395695111741176e-05 3.268e-08 72 -7.739 1.025e-09
0.529628 OHXX92PQ1204f 9 1 4 f 26423.486 0.0014252256005365112 5.536e-05 20 0.078 0.001197
0.529638 OHXX92PQ1204e 9 1 4 e 26423.152 0.001324563893562202 5.145e-05 20 0.08 0.001115
0.529784 OHXX60QQ1104f 6 1 4 f 19230.732 0.0008402521690598798 6.191e-05 20 0.639 0.002347
0.529811 OHXX92QQ2208e 9 2 8 e 27117.241 0.0002945097584488912 1.838e-05 32 -3.506 1.764e-05
0.52982 OHXX60QQ1104e 6 1 4 e 19230.238 0.0007808061264095443 5.753e-05 20 0.643 0.002189
0.529852 OHXX92QQ2208f 9 2 8 f 27116.744 0.0002945097584488912 1.838e-05 32 -3.503 1.771e-05
0.529887 OHXX60SR2117f 6 2 17 f 23223.216 7.560150198991823e-06 6.231e-08 68 -3.896 8.609e-08
0.529893 OHXX81QR1217f 8 1 17 f 27754.099 1.2061871381110619e-05 9.513e-07 72 -7.786 2.845e-08
0.52997 OHXX60RR2210f 6 2 10 f 20562.283 0.00932163665206829 0.000126 40 -3.052 0.0002383
0.529975 OHXX60RR2210e 6 2 10 e 20563.706 0.00932163665206829 0.000126 40 -3.063 0.0002357
0.529994 OHXX60PP1101e 6 1 1 e 18951.859 2.0276010394156602e-05 0.0007988 8 2.707 0.09573
0.529999 OHXX60PP1101f 6 1 1 f 18951.891 2.0276010394156602e-05 0.0007988 8 2.707 0.09571
0.530053 OHXX60RR1110e 6 1 10 e 20516.864 1.1766600265224744e-05 0.0001217 44 -3.031 0.0002585
0.530054 OHXX92QQ1108f 9 1 8 f 27060.154 3.6688201980957043e-06 5.235e-05 36 -3.335 6.711e-05
0.530063 OHXX92PP1105e 9 1 5 e 26547.933 0.01734403244301908 0.01018 24 -0.776 0.1124
0.530067 OHXX70QQ2223f 7 2 23 f 28575.012 2.0271639651761484e-06 1.628e-09 92 -9.681 9.358e-12
0.530072 OHXX60RR1110f 6 1 10 f 20519.946 1.1766600265224744e-05 0.0001217 44 -3.054 0.0002526
0.530092 OHXX92OP1202e 9 1 2 e 26242.149 1.0409603764155738e-05 0.0001057 12 1.388 0.005081
0.530092 OHXX92PP1105f 9 1 5 f 26548.471 0.016590981132624735 0.009738 24 -0.78 0.1071
0.530095 OHXX92OP1202f 9 1 2 f 26242.227 1.0409603764155738e-05 0.0001057 12 1.387 0.005078
0.5301 OHXX70QR1223f 7 1 23 f 28559.742 1.6866722493104526e-05 2.69e-07 96 -9.695 1.59e-09
0.53017 OHXX92QQ1108e 9 1 8 e 27058.745 2.625291396765331e-06 3.746e-05 36 -3.325 4.854e-05
0.530228 OHXX81PP2214f 8 2 14 f 26633.472 2.5047006809830815e-06 0.002353 56 -5.124 0.0007842
0.530279 OHXX81QR1217e 8 1 17 e 27747.818 1.4086764537384526e-05 1.111e-06 72 -7.739 3.486e-08
0.530294 OHXX70QQ1123e 7 1 23 e 28548.745 1.1770150307444117e-06 7.659e-10 96 -9.613 4.919e-12
0.530308 OHXX81PP2214e 8 2 14 e 26636.31 1.7521195583927551e-06 0.001646 56 -5.146 0.000537
0.530438 OHXX81PP1114e 8 1 14 e 26595.909 2.1587752521339638e-06 0.002339 60 -5.032 0.0009165
0.530457 OHXX60RQ2111f 6 2 11 f 20866.724 8.482870057726045e-06 1.578e-08 44 -3.15 2.976e-08
0.530463 OHXX92RR2212f 9 2 12 f 28092.685 3.845889519081222e-06 0.0004003 48 -7.324 1.267e-05
0.530485 OHXX92RR2212e 9 2 12 e 28094.432 3.845889519081222e-06 0.0004003 48 -7.337 1.251e-05
0.530503 OHXX81OP1211f 8 1 11 f 25637.204 1.8247892292995853e-06 6.915e-06 48 -3.626 8.836e-06
0.530534 OHXX60RQ2111e 6 2 11 e 20868.597 8.482870057726045e-06 1.578e-08 44 -3.164 2.934e-08
0.530535 OHXX60QP2106e 6 2 6 e 19616.375 2.014581780357602e-06 1.183e-05 24 -1.811 4.64e-05
0.530562 OHXX81PP1114f 8 1 14 f 26600.482 1.5108657921091489e-06 0.001637 60 -5.066 0.0006194
0.530588 OHXX60QP2106f 6 2 6 f 19616.256 2.1797672686878536e-06 1.28e-05 24 -1.81 5.028e-05
0.530606 OHXX92RR1112e 9 1 12 e 28049.322 2.775852849548295e-06 0.0003874 52 -7.136 1.604e-05
0.530659 OHXX92RR1112f 9 1 12 f 28052.35 2.775852849548295e-06 0.0003874 52 -7.159 1.567e-05
0.530703 OHXX81OP1211e 8 1 11 e 25634.224 2.350191305298931e-06 8.906e-06 48 -3.604 1.164e-05
0.530732 OHXX60QQ2205f 6 2 5 f 19450.09 1.0905074872802554e-06 1.046e-05 20 -0.876 8.714e-05
0.530734 OHXX60QQ2205e 6 2 5 e 19450.029 1.0905074872802554e-06 1.046e-05 20 -0.875 8.718e-05
0.530803 OHXX60PP2202e 6 2 2 e 19128.15 6.457838514958392e-07 0.001224 8 1.392 0.0394
0.530805 OHXX60PP2202f 6 2 2 f 19128.34 6.457838514958392e-07 0.001224 8 1.391 0.03934
0.530806 OHXX70QR1223e 7 1 23 e 28548.745 2.4227886882288434e-05 3.864e-07 96 -9.613 2.482e-09
0.530946 OHXX60QQ1105f 6 1 5 f 19377.893 9.65483890901728e-07 3.348e-05 24 -0.4 0.0005387
0.531003 OHXX60QQ1105e 6 1 5 e 19377.109 8.406169480222632e-07 2.915e-05 24 -0.394 0.0004718
0.531059 OHXX60QR1202e 6 1 2 e 19017.796 3.8491170255214145e-07 6.283e-06 12 2.213 0.0006896
0.531063 OHXX60QR1202f 6 1 2 f 19017.915 3.8491170255214145e-07 6.283e-06 12 2.212 0.0006889
0.531083 OHXX92QP2109e 9 2 9 e 27328.054 9.166834415364923e-06 9.193e-05 36 -4.051 5.761e-05
0.531193 OHXX60QR1201e 6 1 1 e 18951.859 5.767370006023825e-07 1.521e-05 8 2.707 0.001823
0.531196 OHXX60QR1201f 6 1 1 f 18951.891 5.767370006023825e-07 1.521e-05 8 2.707 0.001823
0.531199 OHXX92QP2109f 9 2 9 f 27327.294 1.1008577389930249e-05 0.0001104 36 -4.045 6.962e-05
0.531286 OHXX81PQ1214e 8 1 14 e 26595.909 3.935225954842122e-06 9.066e-08 60 -5.032 3.552e-08
0.5313 OHXX60QR1203e 6 1 3 e 19110.514 1.7246997687586677e-06 2.612e-06 16 1.523 0.0001916
0.5313 OHXX60QR1203f 6 1 3 f 19110.785 1.7246997687586677e-06 2.612e-06 16 1.521 0.0001912
0.531318 OHXX81PQ1214f 8 1 14 f 26600.482 8.138703579670173e-06 1.875e-07 60 -5.066 7.095e-08
0.531419 OHXX92QR1208f 9 1 8 f 27060.154 7.444083184624748e-06 5.368e-09 36 -3.335 6.881e-09
0.531466 OHXX60PP1102e 6 1 2 e 19017.796 0.0013263586303424437 0.001034 12 2.213 0.1134
0.531476 OHXX60PP1102f 6 1 2 f 19017.915 0.0013263586303424437 0.001034 12 2.212 0.1133
0.531485 OHXX92QR1208e 9 1 8 e 27058.745 7.444083184624748e-06 5.368e-09 36 -3.325 6.954e-09
0.531565 OHXX60RR2211f 6 2 11 f 20866.724 6.671153703519471e-05 8.88e-05 44 -3.15 0.0001675
0.531574 OHXX60RR2211e 6 2 11 e 20868.597 6.671153703519471e-05 8.88e-05 44 -3.164 0.0001651
0.531651 OHXX60RR1111e 6 1 11 e 20824.391 2.334210015294573e-05 8.57e-05 48 -3.13 0.0001799
0.531677 OHXX60RR1111f 6 1 11 f 20828.07 2.334210015294573e-05 8.57e-05 48 -3.157 0.000175
