# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
#
# Reference populations and intensities from the OH population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
#
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
# (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# pi: parity of upper state (e or f)
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
# for branch and band corrections and noll+20 for Lambda doublets)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aijc, and gi)
#
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020
#
#
# lvmsky empirical OH coefficients for Skyfar-response calibration.
# Parent PALACE table: pmd_popmodel_OH_telluric_upper_parity_lsf_adam_25000_v1.dat
# Run fingerprint: a53af79abce4efaf70f7faa036ab6b16049d8b015227e5656c5e835ac1243d2b
# Calibration: fixed-baseline linear weighted SSE with VNF q-closure; ridge lambda=0.1.
# Corpus: 12857 FLUX_SKY_FAR spectra; MJD-disjoint train/validation/holdout.
# Mapping: 22058 rows; only Aijc and I changed; sum(Aijc * gi) preserved per (vi, Ni, Fi) VNF group.
lam ID vi Fi Ni pi Ei Aij Aijc gi y I
0.550177 OHXX92PP2211e 9 2 11 e 27817.189 0.005742793066982677 0.01656 44 -6.148 0.001557
0.55018 OHXXX3RQ2103f 10 2 3 f 28461.253 5.19797594705104e-05 2.764e-05 12 -5.218 1.797e-06
0.550188 OHXXX3RQ2103e 10 2 3 e 28461.148 5.464523881626751e-05 2.764e-05 12 -5.217 1.799e-06
0.550268 OHXX60RR2218f 6 2 18 f 23698.567 5.300250280863675e-05 2.062e-05 72 -4.047 2.595e-05
0.550326 OHXX60RR2218e 6 2 18 e 23704.517 5.779080860326646e-05 1.706e-05 72 -4.092 2.051e-05
0.550344 OHXX92QQ1114e 9 1 14 e 28670.041 4.909324696252719e-05 3.722e-06 60 -9.795 1.245e-08
0.550345 OHXX60RR1118e 6 1 18 e 23668.758 2.574696052521427e-05 2.14e-05 76 -4.028 2.896e-05
0.550415 OHXX71SR2112e 7 2 12 e 23675.44 2.012456773974242e-06 1.674e-06 48 -3.453 2.545e-06
0.550434 OHXX92PP1111e 9 1 11 e 27769.585 0.006937141783536656 0.0213 48 -5.938 0.002697
0.550438 OHXX60QR1213e 6 1 13 e 21516.151 1.2948215676474648e-07 6.939e-08 56 -3.348 1.366e-07
0.550439 OHXX60RR1118f 6 1 18 f 23677.383 2.6142580087073643e-05 1.769e-05 76 -4.093 2.244e-05
0.550529 OHXX92PP1111f 9 1 11 f 27772.173 0.006938250589037592 0.01654 48 -5.957 0.002054
0.550612 OHXX71SR2112f 7 2 12 f 23673.284 2.2100198992178275e-06 1.674e-06 48 -3.436 2.586e-06
0.550833 OHXXX3RQ2104f 10 2 4 f 28545.133 1.708603009979763e-05 1.954e-05 16 -5.634 1.118e-06
0.55084 OHXXX3QP2101f 10 2 1 f 28364.682 0.0004674662705915599 0.0005111 4 -4.739 1.789e-05
0.55084 OHXXX3QP2101e 10 2 1 e 28364.626 0.00047364621599125725 0.0005111 4 -4.738 1.79e-05
0.550846 OHXXX3RQ2104e 10 2 4 e 28545.059 1.8215191445728808e-05 1.954e-05 16 -5.633 1.119e-06
0.550972 OHXX92QR1214f 9 1 14 f 28673.995 7.976181654573583e-10 7.072e-10 60 -9.824 2.296e-12
0.551201 OHXX71RQ2102f 7 2 2 f 21710.679 1.161105387420355e-05 1.145e-05 8 1.138 0.0002859
0.551208 OHXX71RQ2102e 7 2 2 e 21710.506 1.292792403851959e-05 1.145e-05 8 1.139 0.0002862
0.551232 OHXX92QR1214e 9 1 14 e 28670.041 1.7203317443646235e-10 7.451e-10 60 -9.795 2.492e-12
0.551363 OHXXX3SR2110e 10 2 10 e 29521.743 3.648993460991768e-05 2.83e-05 40 -10.481 3.178e-08
0.551428 OHXX71RQ2103f 7 2 3 f 21783.924 1.3907012536913787e-05 8.676e-06 12 0.61 0.0001916
0.55144 OHXX71RQ2103e 7 2 3 e 21783.727 1.4508311049700256e-05 8.676e-06 12 0.611 0.0001918
0.551469 OHXXX3SR2110f 10 2 10 f 29520.784 3.577993510448932e-05 2.83e-05 40 -10.473 3.201e-08
0.551525 OHXX92PQ1211e 9 1 11 e 27769.585 2.436563811718366e-05 3.882e-06 48 -5.938 4.916e-07
0.551543 OHXX92PQ1211f 9 1 11 f 27772.173 2.5156258404701026e-05 6.599e-06 48 -5.957 8.195e-07
0.551643 OHXX60QP2114e 6 2 14 e 21938.368 2.949314116074265e-06 4.1e-06 56 -3.514 6.835e-06
0.551722 OHXXX3RQ2105f 10 2 5 f 28652.251 3.0079979712477606e-05 1.304e-05 20 -6.165 5.479e-07
0.551742 OHXXX3RQ2105e 10 2 5 e 28652.251 3.2469978150391966e-05 1.304e-05 20 -6.165 5.479e-07
0.551783 OHXX71SR2113e 7 2 13 e 24013.588 1.3449350031331757e-06 1.173e-06 52 -3.672 1.551e-06
0.551795 OHXX71RQ2104f 7 2 4 f 21885.792 9.096245431071883e-06 5.636e-06 16 -0.1 8.162e-05
0.551812 OHXX71RQ2104e 7 2 4 e 21885.631 1.0292301609990439e-05 5.636e-06 16 -0.099 8.171e-05
0.552005 OHXX60QP2114f 6 2 14 f 21934.913 2.989246322144504e-06 5.86e-06 56 -3.488 1.003e-05
0.552013 OHXXX3QP2102e 10 2 2 e 28400.9 0.0006726770643819719 0.000484 8 -4.918 2.832e-05
0.552015 OHXXX3QP2102f 10 2 2 f 28400.996 0.0006582713781971231 0.000484 8 -4.919 2.83e-05
0.552021 OHXX71SR2113f 7 2 13 f 24010.951 1.3630158139555893e-06 1.194e-06 52 -3.652 1.61e-06
0.552119 OHXX60PP2210f 6 2 10 f 20562.283 0.0011403041444646809 0.002037 40 -3.052 0.003852
0.552163 OHXX60PP2210e 6 2 10 e 20563.706 0.0010433664287259293 0.001638 40 -3.063 0.003064
0.552329 OHXX71RQ2105f 7 2 5 f 22015.799 6.697404634338238e-06 3.402e-06 20 -0.929 2.687e-05
0.552353 OHXX71RQ2105e 7 2 5 e 22015.739 7.234184099052161e-06 3.402e-06 20 -0.929 2.688e-05
0.552387 OHXX60PP1110e 6 1 10 e 20516.864 0.0015599814359926265 0.002021 44 -3.031 0.004294
0.55246 OHXX60PP1110f 6 1 10 f 20519.946 0.0015589815491511103 0.001625 44 -3.054 0.003372
0.552548 OHXX71QP2101f 7 2 1 f 21666.495 0.00012217294761120574 0.0001368 4 1.461 0.002359
0.55255 OHXX71QP2101e 7 2 1 e 21666.394 0.00013506371570452127 0.0001368 4 1.462 0.002361
0.552585 OHXX60QQ2214e 6 2 14 e 21938.368 4.322071281546189e-06 2.796e-07 56 -3.514 4.662e-07
0.552648 OHXX81PP2218f 8 2 18 f 28202.508 0.0014030008634170529 0.002656 72 -8.813 2.846e-05
0.552657 OHXX60QQ1114f 6 1 14 f 21905.1 1.1392176059588875e-05 6.036e-07 60 -3.512 1.081e-06
0.552786 OHXX81PP2218e 8 2 18 e 28207.327 0.0014010008297132078 0.001617 72 -8.849 1.671e-05
0.552791 OHXX70PP2223f 7 2 23 f 28575.012 5.772565302965772e-05 0.0007906 92 -9.681 4.544e-06
0.552848 OHXX60QQ2214f 6 2 14 f 21934.913 4.362210699237391e-06 2.796e-07 56 -3.488 4.785e-07
0.55287 OHXXX3RQ2106f 10 2 6 f 28782.185 2.3886255731086424e-05 8.363e-06 24 -6.81 2.214e-07
0.552897 OHXXX3RQ2106e 10 2 6 e 28782.301 2.6097808177430883e-05 8.363e-06 24 -6.811 2.212e-07
0.552902 OHXX70PP1123e 7 1 23 e 28548.745 0.00017691434571861738 0.000784 96 -9.613 5.035e-06
0.553001 OHXX70PP2223e 7 2 23 e 28583.302 0.00014372178048357615 0.0004046 92 -9.743 2.184e-06
0.553018 OHXX60SR2124e 6 2 24 e 26990.425 7.280186228833963e-08 3.097e-08 96 -5.999 7.378e-09
0.553026 OHXX81OP1215f 8 1 15 f 26964.695 3.8033775645987826e-06 4.311e-06 64 -5.925 7.372e-07
0.553038 OHXXX3SR2111e 10 2 11 e 29758.862 1.6597025516603577e-05 2.405e-05 44 -11.657 9.16e-09
0.553055 OHXX71RQ2106f 7 2 6 f 22173.456 5.099824070692771e-06 1.945e-06 24 -1.737 8.218e-06
0.553087 OHXX71RQ2106e 7 2 6 e 22173.56 5.5702611764878025e-06 1.945e-06 24 -1.738 8.211e-06
0.553088 OHXX60QQ1114e 6 1 14 e 21899.432 1.151621299549781e-05 2.919e-07 60 -3.469 5.456e-07
0.553174 OHXXX3SR2111f 10 2 11 f 29757.616 1.635871703134646e-05 2.405e-05 44 -11.648 9.246e-09
0.553184 OHXX70PP1123f 7 1 23 f 28559.742 0.0001394118178426655 0.0004012 96 -9.695 2.371e-06
0.55321 OHXXX3RR1102f 10 1 2 f 28286.911 0.007358612457310856 0.008385 12 -4.353 0.001295
0.553211 OHXXX3RR1102e 10 1 2 e 28286.848 0.007302810133837208 0.008385 12 -4.352 0.001296
0.553236 OHXXX3RR1103e 10 1 3 e 28360.851 0.011179835492673028 0.01007 16 -4.719 0.001437
0.553236 OHXXX3RR1103f 10 1 3 f 28361.001 0.011176722212373025 0.01007 16 -4.72 0.001435
0.553306 OHXX60RQ2119f 6 2 19 f 24195.699 6.037788217890898e-08 2.967e-09 76 -4.205 3.366e-09
0.553393 OHXXX3QP2103e 10 2 3 e 28461.148 0.0005693276790937557 0.0004963 12 -5.217 3.23e-05
0.553401 OHXXX3QP2103f 10 2 3 f 28461.253 0.0005537954321398942 0.0004963 12 -5.218 3.228e-05
0.553411 OHXX81OP1215e 8 1 15 e 26959.559 3.8508264680024525e-06 6.379e-06 64 -5.886 1.134e-06
0.553429 OHXX71SR2114e 7 2 14 e 24375.377 5.47600678710048e-07 7.706e-07 56 -3.907 8.674e-07
0.553442 OHXXX3RR2203e 10 2 3 e 28461.148 0.015438531952094284 0.01159 12 -5.217 0.0007545
0.553446 OHXXX3RR2203f 10 2 3 f 28461.253 0.015438816560803382 0.01159 12 -5.218 0.0007539
0.553468 OHXX92QP2115e 9 2 15 e 29049.664 4.0742334606553874e-05 7.63e-05 60 -11.433 4.959e-08
0.553498 OHXX60RQ2119e 6 2 19 e 24202.315 5.159156510853103e-08 2.967e-09 76 -4.255 3.201e-09
0.5535 OHXX60PQ1210f 6 1 10 f 20519.946 6.244927129770035e-06 9.056e-07 44 -3.054 1.88e-06
0.553507 OHXX60PQ1210e 6 1 10 e 20516.864 6.033929199650196e-06 5.687e-07 44 -3.031 1.208e-06
0.553546 OHXXX3RR1104e 10 1 4 e 28456.136 0.006465497349178763 0.01002 20 -5.192 0.001115
0.553549 OHXXX3RR1104f 10 1 4 f 28456.413 0.006452739289031702 0.01002 20 -5.194 0.001112
0.553595 OHXX70PQ1223e 7 1 23 e 28548.745 1.5281403522750032e-07 5.139e-10 96 -9.613 3.3e-12
0.553602 OHXXX3RR2204e 10 2 4 e 28545.059 0.005564957997380127 0.011 16 -5.633 0.0006297
0.553603 OHXX60QR1214f 6 1 14 f 21905.1 1.8668974540780644e-07 8.555e-08 60 -3.512 1.532e-07
0.553607 OHXXX3RR2204f 10 2 4 f 28545.133 0.005564654575078051 0.011 16 -5.634 0.0006294
0.553611 OHXX81PQ1218e 8 1 18 e 28171.034 2.0180015645856586e-06 1.857e-08 76 -8.734 2.273e-10
0.55364 OHXXX3RR2202e 10 2 2 e 28400.9 0.016320151367379136 0.01081 8 -4.918 0.0006325
0.553641 OHXXX3RR2202f 10 2 2 f 28400.996 0.016323082174630254 0.01081 8 -4.919 0.000632
0.55367 OHXX71QP2102e 7 2 2 e 21710.506 9.368711769990595e-05 0.0001163 8 1.139 0.002907
0.55367 OHXX71QP2102f 7 2 2 f 21710.679 8.55188977908052e-05 0.0001163 8 1.138 0.002903
0.553687 OHXX81PQ1218f 8 1 18 f 28177.89 2.071002160432965e-06 4.986e-08 76 -8.785 5.796e-10
0.553691 OHXX60OP1207f 6 1 7 f 19753.903 1.3227493826631917e-05 8.016e-06 32 -2.344 2.462e-05
0.553711 OHXX71SR2114f 7 2 14 f 24372.232 5.268873878562893e-07 8.119e-07 56 -3.883 9.358e-07
0.553723 OHXX70PQ1223f 7 1 23 f 28559.742 1.2392575344995782e-07 1.913e-09 96 -9.695 1.131e-11
0.553788 OHXX60OP1207e 6 1 7 e 19752.356 1.3859871097274714e-05 8.984e-06 32 -2.332 2.792e-05
0.553819 OHXX92QP2115f 9 2 15 f 29046.716 3.909564865221344e-05 0.0001129 60 -11.411 7.505e-08
0.553868 OHXX60SR2124f 6 2 24 f 26980.426 6.345243272709587e-08 4.604e-08 96 -5.923 1.183e-08
0.553935 OHXX60QR1214e 6 1 14 e 21899.432 1.7394722489255073e-07 9.013e-08 60 -3.469 1.685e-07
0.553993 OHXX71RQ2107f 7 2 7 f 22358.283 3.864794185635078e-06 1.057e-06 28 -2.328 2.885e-06
0.554033 OHXX71RQ2107e 7 2 7 e 22358.608 4.371283887892225e-06 1.057e-06 28 -2.33 2.878e-06
0.554059 OHXX70OP1220f 7 1 20 f 26980.015 3.963706141854945e-07 6.86e-07 84 -5.972 1.469e-07
0.554112 OHXXX3RR2205e 10 2 5 e 28652.251 0.011359985980772574 0.01001 20 -6.165 0.0004209
0.554113 OHXX60RR2219f 6 2 19 f 24195.699 2.3464415991300442e-05 4.517e-05 76 -4.205 5.123e-05
0.554118 OHXXX3RR2205f 10 2 5 f 28652.251 0.011359985962444887 0.01001 20 -6.165 0.0004209
0.554154 OHXXX3RR1105e 10 1 5 e 28572.701 0.010744078838255894 0.009354 24 -5.77 0.0007004
0.55416 OHXXX3RR1105f 10 1 5 f 28573.147 0.010743949194429515 0.009354 24 -5.773 0.000698
0.554182 OHXX60RR2219e 6 2 19 e 24202.315 2.27621718275212e-05 3.609e-05 76 -4.255 3.894e-05
0.554188 OHXX60RR1119e 6 1 19 e 24166.919 3.1046344077865606e-05 4.62e-05 80 -4.186 5.622e-05
0.554296 OHXX60RR1119f 6 1 19 f 24176.309 3.177230681881646e-05 3.691e-05 80 -4.257 4.183e-05
0.554296 OHXXX3RQ2107f 10 2 7 f 28934.485 9.403747905390757e-06 5.195e-06 28 -7.565 7.538e-08
0.554333 OHXXX3RQ2107e 10 2 7 e 28934.759 1.041909284447866e-05 5.195e-06 28 -7.567 7.522e-08
0.554374 OHXX71RR1104f 7 1 4 f 21801.881 0.001873266880228743 0.002172 20 0.482 0.07033
0.554375 OHXX71RR1104e 7 1 4 e 21801.438 0.0018279998468117783 0.002172 20 0.485 0.07057
0.554377 OHXX71RR1103f 7 1 3 f 21687.668 0.0037803589170719567 0.00229 16 1.306 0.1353
0.554378 OHXX71RR1103e 7 1 3 e 21687.426 0.0037209660676133923 0.00229 16 1.308 0.1355
0.55441 OHXX92QQ2215e 9 2 15 e 29049.664 3.876193838572007e-05 2.621e-06 60 -11.433 1.704e-09
0.554495 OHXX71RR2204e 7 2 4 e 21885.631 0.0020398488735880846 0.002412 16 -0.099 0.03497
0.554495 OHXX92OP1209f 9 1 9 f 27275.653 5.547857036971533e-05 0.0001129 40 -3.92 8.961e-05
0.554498 OHXX71RR2204f 7 2 4 f 21885.792 0.0019421477492045805 0.002412 16 -0.1 0.03493
0.554554 OHXX92QQ1115f 9 1 15 f 29014.281 6.301994658972817e-05 5.931e-06 64 -11.284 4.774e-09
0.554611 OHXX71RR1102f 7 1 2 f 21599.18 0.0033891054386075356 0.001986 12 1.958 0.1689
0.554613 OHXX71RR1102e 7 1 2 e 21599.075 0.0033834448878255607 0.001986 12 1.959 0.169
0.554613 OHXX71RR1105e 7 1 5 e 21941.221 0.0016641445820455777 0.001912 24 -0.466 0.02879
0.554614 OHXX71RR1105f 7 1 5 f 21941.927 0.001650997677599108 0.001912 24 -0.472 0.02863
0.554628 OHXX92OP1209e 9 1 9 e 27273.879 5.198837236230777e-05 0.0001357 40 -3.907 0.0001091
0.554641 OHXX71RR2203e 7 2 3 e 21783.727 0.00472289767742405 0.002671 12 0.611 0.05906
0.554642 OHXX71RR2205e 7 2 5 e 22015.739 0.0021211232734054605 0.002071 20 -0.929 0.01636
0.554643 OHXX71RR2203f 7 2 3 f 21783.924 0.004797549137190487 0.002671 12 0.61 0.05897
0.554646 OHXX71RR2205f 7 2 5 f 22015.799 0.0021517828587186132 0.002071 20 -0.929 0.01636
0.554666 OHXX92QQ2215f 9 2 15 f 29046.716 3.8330284520305456e-05 2.621e-06 60 -11.411 1.742e-09
0.55473 OHXX92PP2212f 9 2 12 f 28092.685 0.009607760071659411 0.02399 48 -7.324 0.0007597
0.554739 OHXX70OP1220e 7 1 20 e 26970.922 3.9764739996762964e-07 1.208e-06 84 -5.903 2.771e-07
0.554752 OHXXX3QQ2201f 10 2 1 f 28364.682 0.01243280254077949 0.01266 4 -4.739 0.000443
0.554758 OHXXX3QQ2201e 10 2 1 e 28364.626 0.012435406780345928 0.01266 4 -4.738 0.0004432
0.554795 OHXX92PP2212e 9 2 12 e 28094.432 0.009604760706811767 0.01799 48 -7.337 0.0005623
0.55483 OHXXX3QQ1101f 10 1 1 f 28234.09 0.01855284147906085 0.02211 8 -4.091 0.00296
0.554832 OHXXX3QQ1101e 10 1 1 e 28234.073 0.018560979378938292 0.02211 8 -4.09 0.00296
0.55492 OHXX71QP2103e 7 2 3 e 21783.727 0.00010400987533643871 0.0001089 12 0.611 0.002407
0.554927 OHXX71QP2103f 7 2 3 f 21783.924 0.00010273927814241498 0.0001089 12 0.61 0.002403
0.554952 OHXX92QQ1115e 9 1 15 e 29009.851 6.343987209532707e-05 2.687e-06 64 -11.25 2.236e-09
0.554968 OHXXX3RR2206e 10 2 6 e 28782.301 0.010438822502373614 0.008902 24 -6.811 0.0002354
0.554973 OHXXX3RR2206f 10 2 6 f 28782.185 0.010438951881241457 0.008902 24 -6.81 0.0002356
0.555004 OHXXX3QP2104e 10 2 4 e 28545.059 0.0002113293605902215 0.0004962 16 -5.633 2.839e-05
0.555021 OHXX92PP1112e 9 1 12 e 28049.322 0.007358030865761606 0.02397 52 -7.136 0.0009921
0.555022 OHXXX3QP2104f 10 2 4 f 28545.133 0.0002047237377665884 0.0004962 16 -5.634 2.838e-05
0.555071 OHXXX3RR1106e 10 1 6 e 28710.475 0.009805684117029088 0.008439 28 -6.453 0.0003723
0.555073 OHXX71RR2206e 7 2 6 e 22173.56 0.0018839312204887969 0.001717 24 -1.738 0.007249
0.555076 OHXX71RR2206f 7 2 6 f 22173.456 0.0019249907145252457 0.001717 24 -1.737 0.007255
0.555082 OHXXX3RR1106f 10 1 6 f 28711.13 0.009800683390731006 0.008439 28 -6.458 0.0003704
0.555088 OHXX71RR2202f 7 2 2 f 21710.679 0.0023709570102537283 0.002596 8 1.138 0.06481
0.555088 OHXX71RR2202e 7 2 2 e 21710.506 0.002539359115266564 0.002596 8 1.139 0.06489
0.555101 OHXX71RR1106e 7 1 6 e 22106.795 0.0019875737431625583 0.001609 28 -1.427 0.01082
0.555105 OHXX71RR1106f 7 1 6 f 22107.822 0.0018954414361928172 0.001609 28 -1.434 0.01074
0.555131 OHXX92PP1112f 9 1 12 f 28052.35 0.007170880316755367 0.01797 52 -7.159 0.0007271
0.555158 OHXX71RQ2108f 7 2 8 f 22569.808 2.1837733535408047e-06 5.431e-07 32 -2.662 1.213e-06
0.555208 OHXX71RQ2108e 7 2 8 e 22570.41 2.5081110746248413e-06 5.431e-07 32 -2.666 1.208e-06
0.55529 OHXXX3QQ2202f 10 2 2 f 28400.996 0.004077541401232932 0.002209 8 -4.919 0.0001292
0.5553 OHXXX3QQ2202e 10 2 2 e 28400.9 0.004076785733559678 0.002209 8 -4.918 0.0001293
0.555364 OHXX71SR2115e 7 2 15 e 24760.198 2.7696812560107755e-07 4.713e-07 60 -4.157 4.427e-07
0.555464 OHXX60QP2115e 6 2 15 e 22344.76 2.728026266882768e-06 3.679e-06 60 -3.647 5.753e-06
0.5555 OHXX92QR1215f 9 1 15 f 29014.281 9.618991524572158e-09 8.21e-09 64 -11.284 6.608e-12
0.555508 OHXXX3QQ1102f 10 1 2 f 28286.911 0.007086558391808895 0.007375 12 -4.353 0.001139
0.555515 OHXXX3QQ1102e 10 1 2 e 28286.848 0.00703585942646429 0.007375 12 -4.352 0.00114
0.555693 OHXX71SR2115f 7 2 15 f 24756.52 2.925574180084451e-07 5.139e-07 60 -4.129 4.964e-07
0.555783 OHXX71RR2207e 7 2 7 e 22358.608 0.0018486449688294886 0.001379 28 -2.33 0.003755
0.555786 OHXX71RR2207f 7 2 7 f 22358.283 0.0018621662485092238 0.001379 28 -2.328 0.003764
0.555803 OHXX92QR1215e 9 1 15 e 29009.851 6.505986665575832e-09 8.953e-09 64 -11.25 7.451e-12
0.555846 OHXX71RR1107e 7 1 7 e 22298.087 0.001128661670316683 0.001305 32 -2.173 0.004754
0.555854 OHXX71RR1107f 7 1 7 f 22299.488 0.001098896626929537 0.001305 32 -2.183 0.004704
0.555881 OHXX60QP2115f 6 2 15 f 22340.715 2.784566944009741e-06 5.445e-06 60 -3.617 8.779e-06
0.555981 OHXX60PP2211f 6 2 11 f 20866.724 0.001482403635676169 0.002141 44 -3.15 0.004038
0.556019 OHXXX3RQ2108f 10 2 8 f 29108.684 1.5789666071742382e-05 3.13e-06 32 -8.429 2.188e-08
0.556033 OHXX60PP2211e 6 2 11 e 20868.597 0.0014926830333588633 0.001663 44 -3.164 0.003092
0.556065 OHXXX3RQ2108e 10 2 8 e 29109.153 1.7514156402555917e-05 3.13e-06 32 -8.433 2.18e-08
0.556068 OHXX92PQ1212e 9 1 12 e 28049.322 2.2343342717337575e-05 2.782e-06 52 -7.136 1.152e-07
0.556093 OHXX92PQ1212f 9 1 12 f 28052.35 2.249625300444047e-05 5.049e-06 52 -7.159 2.043e-07
0.556168 OHXXX3RR2207e 10 2 7 e 28934.759 0.004844099289768115 0.007768 28 -7.567 0.0001125
0.55617 OHXXX3RR2207f 10 2 7 f 28934.485 0.0048404695615986825 0.007768 28 -7.565 0.0001127
0.556182 OHXXX3QQ2203f 10 2 3 f 28461.253 0.001640587964431445 0.0008507 12 -5.218 5.532e-05
0.556193 OHXXX3QQ2203e 10 2 3 e 28461.148 0.0016417677791517808 0.0008507 12 -5.217 5.537e-05
0.556226 OHXX60PP1111e 6 1 11 e 20824.391 0.001442222844967266 0.002127 48 -3.13 0.004465
0.556306 OHXXX3RR1107e 10 1 7 e 28869.316 0.006650485293994196 0.007432 32 -7.241 0.0001704
0.55631 OHXX60PP1111f 6 1 11 f 20828.07 0.00139047634429779 0.001651 48 -3.157 0.003371
0.556323 OHXXX3RR1107f 10 1 7 f 28870.215 0.006302222103375511 0.007432 32 -7.248 0.0001693
0.556328 OHXX71QP2104e 7 2 4 e 21885.631 8.430260141138533e-05 0.0001005 16 -0.099 0.001457
0.556346 OHXX71QP2104f 7 2 4 f 21885.792 7.790302663598891e-05 0.0001005 16 -0.1 0.001455
0.556375 OHXX60QQ2215e 6 2 15 e 22344.76 3.889567604842092e-06 1.948e-07 60 -3.647 3.046e-07
0.556414 OHXXX3PP2201e 10 2 1 e 28364.626 0.02754422435820866 0.02942 4 -4.738 0.00103
0.556419 OHXXX3PP2201f 10 2 1 f 28364.682 0.02754762605098648 0.02942 4 -4.739 0.00103
0.556435 OHXX60QQ1115f 6 1 15 f 22313.322 5.3797480224696834e-06 4.12e-07 64 -3.646 6.882e-07
0.556448 OHXX71QQ2201f 7 2 1 f 21666.495 0.00361993154780109 0.003208 4 1.461 0.05532
0.556456 OHXX71QQ2201e 7 2 1 e 21666.394 0.003944543256450176 0.003208 4 1.462 0.05537
0.556477 OHXXX3QQ1103f 10 1 3 f 28361.001 0.004876574385706606 0.003183 16 -4.72 0.0004538
0.556493 OHXXX3QQ1103e 10 1 3 e 28360.851 0.004883794610707676 0.003157 16 -4.719 0.0004507
0.556552 OHXX71QQ1101f 7 1 1 f 21536.23 0.00817537685217615 0.005568 8 2.426 0.5041
0.556555 OHXX71QQ1101e 7 1 1 e 21536.202 0.008699834324359569 0.005568 8 2.427 0.5042
0.556565 OHXX71RQ2109f 7 2 9 f 22807.56 7.751644592818894e-07 2.602e-07 36 -2.869 5.317e-07
0.556625 OHXX71RQ2109e 7 2 9 e 22808.486 9.068265841165256e-07 2.602e-07 36 -2.876 5.28e-07
0.556687 OHXX60QQ2215f 6 2 15 f 22340.715 3.9417133162311175e-06 1.948e-07 60 -3.617 3.141e-07
0.556772 OHXX71RR2208e 7 2 8 e 22570.41 0.0011870577714805648 0.001071 32 -2.666 0.002381
0.556772 OHXX71RR2208f 7 2 8 f 22569.808 0.0012116263946966254 0.001071 32 -2.662 0.002392
0.556854 OHXX71RR1108e 7 1 8 e 22514.942 0.0008456577547537052 0.001019 36 -2.593 0.002744
0.556867 OHXX71RR1108f 7 1 8 f 22516.767 0.0008311875874689583 0.001019 36 -2.606 0.002706
0.556871 OHXXX3QP2105e 10 2 5 e 28652.251 0.0004315997012042645 0.0004814 20 -6.165 2.023e-05
0.556897 OHXX71QQ2202f 7 2 2 f 21710.679 0.00045994849078651116 0.0005684 8 1.138 0.01419
0.556902 OHXXX3QP2105f 10 2 5 f 28652.251 0.00041709971061533083 0.0004814 20 -6.165 2.023e-05
0.55691 OHXX71QQ2202e 7 2 2 e 21710.506 0.000492722057000803 0.0005684 8 1.139 0.01421
0.556927 OHXX60QQ1115e 6 1 15 e 22306.938 5.492106998198452e-06 1.866e-07 64 -3.598 3.272e-07
0.557104 OHXX71QQ1102f 7 1 2 f 21599.18 0.0016522401604347826 0.001837 12 1.958 0.1562
0.557113 OHXX71QQ1102e 7 1 2 e 21599.075 0.0016475072905778453 0.001837 12 1.959 0.1564
0.557143 OHXXX3PP1101e 10 1 1 e 28234.073 0.014556607530109308 0.01882 8 -4.09 0.00252
0.557148 OHXXX3PP1101f 10 1 1 f 28234.09 0.014564365902248626 0.01882 8 -4.091 0.002519
0.557289 OHXX60PQ1211f 6 1 11 f 20828.07 4.772977628123036e-06 6.432e-07 48 -3.157 1.313e-06
0.557292 OHXX60PQ1211e 6 1 11 e 20824.391 4.784300569134163e-06 3.784e-07 48 -3.13 7.943e-07
0.55735 OHXX60QR1215f 6 1 15 f 22313.322 1.373125652224756e-07 1.062e-07 64 -3.646 1.773e-07
0.557421 OHXXX3QQ2204f 10 2 4 f 28545.133 0.0003877353187311726 0.0004293 16 -5.634 2.455e-05
0.557429 OHXXX3QQ2204e 10 2 4 e 28545.059 0.00038822184989447935 0.0004293 16 -5.633 2.457e-05
0.55749 OHXX60RQ2120f 6 2 20 f 24713.855 2.471040803623687e-07 3.275e-09 80 -4.369 3.318e-09
0.557596 OHXX71SR2116e 7 2 16 e 25167.408 2.748107451051846e-07 2.616e-07 64 -4.421 2.013e-07
0.55764 OHXX71QQ2203f 7 2 3 f 21783.924 0.0011507529428416356 0.0002222 12 0.61 0.004907
0.557655 OHXX71QQ2203e 7 2 3 e 21783.727 0.0011307713183829843 0.0002222 12 0.611 0.004914
0.557701 OHXX60RQ2120e 6 2 20 e 24721.145 2.2331970290769437e-07 3.275e-09 80 -4.424 3.14e-09
0.557712 OHXXX3RR2208f 10 2 8 f 29108.684 0.010109385603615502 0.006656 32 -8.429 4.652e-05
